p1_ace,p2_ace,p1_break_pt_won,p2_break_pt_won,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,PointServer,Speed_KMH,p1_net_pt,p2_net_pt,p1_distance_run,p2_distance_run,Predicted_Value,Time
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,1.0,-4.3139345e-09,2.0,136.0,4.6254223e-09,-9.0264396e-10,21.005001,24.565,0.12833472,1:56:18
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,1.0,7.937908e-10,1.0,2.0,9.1916286e-07,4.6254223e-09,-9.0264396e-10,1.1859995,1.2919991,0.9100919,1:57:10
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,172.0,4.6254223e-09,-9.0264396e-10,3.996,2.6329997,0.24907456,1:57:58
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,146.0,4.6254223e-09,-9.0264396e-10,0.9920003,1.5410006,0.26500648,1:58:25
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,1.0,-4.3139345e-09,1.0,140.0,4.6254223e-09,-9.0264396e-10,15.496,22.787,0.14133821,2:00:44
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,143.0,4.6254223e-09,-9.0264396e-10,28.974,29.77,0.46628153,2:01:21
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,173.0,4.6254223e-09,-9.0264396e-10,27.316,29.294,0.5046847,2:02:20
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,1.0,-4.3139345e-09,1.0,172.0,4.6254223e-09,-9.0264396e-10,7.2169995,8.164,0.13913144,2:03:10
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,185.0,4.6254223e-09,-9.0264396e-10,22.607,28.133001,0.580147,2:03:47
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,131.0,4.6254223e-09,-9.0264396e-10,13.225,16.682,0.6427011,2:04:38
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,1.0,1.0,130.0,4.6254223e-09,-9.0264396e-10,4.618999,4.954,0.90275985,2:05:36
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,178.0,1.0,-9.0264396e-10,24.396,42.713,0.8311636,2:06:24
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,149.0,4.6254223e-09,-9.0264396e-10,19.407,18.796,0.3516245,2:07:23
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,181.0,4.6254223e-09,-9.0264396e-10,3.5399997,6.067,0.772195,2:08:10
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,1.0,-4.3139345e-09,1.0,125.0,4.6254223e-09,-9.0264396e-10,16.096,23.8,0.14087191,2:08:37
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,168.0,4.6254223e-09,-9.0264396e-10,5.7999997,4.4339995,0.24788187,2:09:52
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,170.0,4.6254223e-09,-9.0264396e-10,30.125,30.592001,0.43627587,2:10:24
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,156.0,4.6254223e-09,-9.0264396e-10,8.606,8.129,0.7068653,2:11:16
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,159.0,4.6254223e-09,-9.0264396e-10,5.18,4.114,0.7348595,2:12:27
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,170.0,4.6254223e-09,-9.0264396e-10,41.118,29.583,0.35701197,2:13:17
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,1.0,7.937908e-10,1.0,2.0,9.1916286e-07,4.6254223e-09,-9.0264396e-10,6.301,4.2620006,0.91003036,2:14:05
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,160.0,4.6254223e-09,-9.0264396e-10,7.7850003,8.910999,0.7234475,2:19:46
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,1.0,1.0,164.0,4.6254223e-09,-9.0264396e-10,10.701,9.262,0.9017826,2:20:13
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,181.0,4.6254223e-09,-9.0264396e-10,22.084,22.65,0.5726342,2:20:43
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,180.0,4.6254223e-09,-9.0264396e-10,10.424,10.465,0.71575713,2:21:19
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,157.0,4.6254223e-09,-9.0264396e-10,8.503,3.4880002,0.23397629,2:23:05
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,175.0,4.6254223e-09,-9.0264396e-10,1.5279995,1.4209998,0.26219824,2:23:30
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,168.0,4.6254223e-09,-9.0264396e-10,1.2269999,1.4770005,0.26219347,2:23:54
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,164.0,4.6254223e-09,-9.0264396e-10,4.466,2.4390004,0.24353144,2:24:20
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,170.0,4.6254223e-09,-9.0264396e-10,2.654,4.0030007,0.764104,2:25:17
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,173.0,4.6254223e-09,-9.0264396e-10,5.3059993,6.553,0.75424963,2:25:51
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,175.0,4.6254223e-09,1.0,14.977,23.743,0.38591972,2:26:15
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,1.0,-4.3139345e-09,1.0,175.0,4.6254223e-09,-9.0264396e-10,13.018,16.209,0.141281,2:26:48
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,1.0,1.0,127.0,4.6254223e-09,-9.0264396e-10,3.7510002,3.825,0.9028468,2:27:25
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,1.0,-2.2566099e-10,1.0,-4.3139345e-09,1.0,9.1916286e-07,4.6254223e-09,-9.0264396e-10,2.4070003,1.9100001,0.12175877,2:28:13
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,151.0,4.6254223e-09,-9.0264396e-10,20.537,17.261,0.5464264,2:29:00
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,122.0,4.6254223e-09,-9.0264396e-10,35.119,34.631,0.44220987,2:29:33
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,123.0,4.6254223e-09,-9.0264396e-10,7.4649997,8.747,0.6854787,2:30:38
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,136.0,4.6254223e-09,-9.0264396e-10,10.897,16.414,0.6798876,2:31:37
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,168.0,4.6254223e-09,-9.0264396e-10,8.757,11.469,0.7271043,2:32:32
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,159.0,4.6254223e-09,-9.0264396e-10,9.231,10.692,0.71157277,2:33:06
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,154.0,4.6254223e-09,-9.0264396e-10,22.053,19.228,0.3425244,2:35:21
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,136.0,4.6254223e-09,-9.0264396e-10,10.725,7.058,0.26187837,2:36:03
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,144.0,4.6254223e-09,-9.0264396e-10,40.229,26.725,0.34439707,2:36:49
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,157.0,4.6254223e-09,-9.0264396e-10,11.578,6.4320006,0.24601299,2:38:05
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,157.0,4.6254223e-09,-9.0264396e-10,27.105,26.124,0.40966177,2:38:34
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,1.0,7.937908e-10,1.0,2.0,9.1916286e-07,4.6254223e-09,-9.0264396e-10,3.7490003,3.0149996,0.9100648,2:39:12
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,144.0,4.6254223e-09,-9.0264396e-10,21.769001,9.352,0.24350876,2:39:53
-5.710605e-10,-7.364335e-10,1.0,3.9019674e-10,-2.1058902e-10,1.0,7.937908e-10,1.0,2.0,9.1916286e-07,4.6254223e-09,-9.0264396e-10,2.8939998,2.1649992,0.9108865,2:40:28
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,146.0,4.6254223e-09,-9.0264396e-10,33.876,32.009,0.42504147,2:41:23
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,165.0,4.6254223e-09,-9.0264396e-10,29.586,34.801,0.50007486,2:42:04
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,180.0,4.6254223e-09,-9.0264396e-10,35.213,32.757,0.42315552,2:42:47
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,173.0,4.6254223e-09,-9.0264396e-10,6.9199996,4.2850003,0.7273319,2:43:35
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,159.0,4.6254223e-09,-9.0264396e-10,12.043,17.979,0.6914442,2:44:13
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,168.0,4.6254223e-09,-9.0264396e-10,26.935,31.625002,0.5184246,2:44:53
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,152.0,4.6254223e-09,-9.0264396e-10,4.1579995,5.0169997,0.2669187,2:47:27
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,164.0,4.6254223e-09,-9.0264396e-10,0.949001,1.3180001,0.26241574,2:47:50
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,177.0,4.6254223e-09,-9.0264396e-10,1.0330006,0.9649995,0.26451853,2:48:15
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,1.0,7.937908e-10,1.0,2.0,9.1916286e-07,4.6254223e-09,-9.0264396e-10,0.6640002,0.8540004,0.9100963,2:48:37
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,156.0,4.6254223e-09,-9.0264396e-10,6.6019998,4.402001,0.24670121,2:49:14
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,144.0,4.6254223e-09,-9.0264396e-10,19.335001,20.261,0.5689787,2:49:55
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,178.0,4.6254223e-09,-9.0264396e-10,3.5580003,3.4080002,0.757231,2:50:32
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,1.0,1.0,136.0,4.6254223e-09,-9.0264396e-10,4.0539994,4.4389997,0.9030653,2:50:58
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,117.0,4.6254223e-09,-9.0264396e-10,16.466,16.586,0.57792336,2:51:45
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,159.0,4.6254223e-09,-9.0264396e-10,9.125,11.958,0.71591,2:52:44
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,148.0,4.6254223e-09,-9.0264396e-10,27.298,37.007,0.54447085,2:53:14
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,156.0,4.6254223e-09,1.0,21.186,14.913,0.1684818,2:55:44
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,1.0,2.0,151.0,4.6254223e-09,-9.0264396e-10,7.8889995,5.5030007,0.8892591,2:56:16
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,1.0,-4.3139345e-09,2.0,136.0,4.6254223e-09,-9.0264396e-10,2.9789999,3.7630007,0.12480682,2:56:44
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,1.0,-4.3139345e-09,2.0,164.0,4.6254223e-09,-9.0264396e-10,6.44412e-07,1.2269967e-06,0.124280944,2:57:42
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,140.0,4.6254223e-09,-9.0264396e-10,19.034,16.439,0.32815266,2:58:13
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,130.0,4.6254223e-09,-9.0264396e-10,9.116,8.641,0.6733052,2:59:22
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,1.0,-2.2566099e-10,1.0,-4.3139345e-09,1.0,9.1916286e-07,4.6254223e-09,-9.0264396e-10,1.2210003,1.3189995,0.12176866,3:00:09
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,175.0,4.6254223e-09,-9.0264396e-10,3.1050003,2.9819996,0.7570349,3:00:56
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,1.0,1.0,165.0,4.6254223e-09,-9.0264396e-10,39.909,43.458,0.8967695,3:01:26
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,148.0,4.6254223e-09,-9.0264396e-10,30.175,19.72,0.39478353,3:02:18
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,151.0,4.6254223e-09,-9.0264396e-10,22.074,23.49,0.54174405,3:03:04
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,154.0,4.6254223e-09,-9.0264396e-10,38.689,36.164,0.44860286,0:00:00
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,1.0,-4.3139345e-09,2.0,115.0,4.6254223e-09,-9.0264396e-10,2.6990001,2.1770003,0.12466304,0:00:38
-5.710605e-10,1.0,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,172.0,4.6254223e-09,-9.0264396e-10,0.9310004,0.95499927,0.12361717,0:01:10
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,177.0,4.6254223e-09,1.0,29.189,25.508,0.18785214,0:01:28
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,178.0,4.6254223e-09,-9.0264396e-10,1.0160004,1.3659995,0.76584435,0:03:04
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,1.0,1.0,138.0,4.6254223e-09,-9.0264396e-10,3.7870004,3.7229998,0.90316033,0:03:26
1.0,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,177.0,4.6254223e-09,-9.0264396e-10,1.3839995,0.9929994,0.90723324,0:04:03
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,1.0,-2.2566099e-10,1.0,-4.3139345e-09,1.0,9.1916286e-07,4.6254223e-09,-9.0264396e-10,2.3770006,3.0009997,0.12178606,0:04:30
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,1.0,-4.3139345e-09,1.0,164.0,4.6254223e-09,-9.0264396e-10,7.9759994,11.775,0.14067434,0:05:07
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,165.0,4.6254223e-09,-9.0264396e-10,23.32,20.82,0.5249239,0:05:35
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,1.0,2.0,128.0,4.6254223e-09,-9.0264396e-10,11.683001,8.808,0.8884947,0:06:13
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,168.0,4.6254223e-09,-9.0264396e-10,27.958,27.945,0.4203576,0:07:06
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,177.0,4.6254223e-09,-9.0264396e-10,8.42,7.310001,0.25632316,0:07:41
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,1.0,-4.3139345e-09,2.0,170.0,4.6254223e-09,-9.0264396e-10,15.62,12.445,0.12502433,0:08:03
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,167.0,1.0,-9.0264396e-10,18.58,18.476,0.69732386,0:08:33
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,160.0,4.6254223e-09,-9.0264396e-10,21.037,15.26,0.29427072,0:09:04
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,1.0,2.0,156.0,4.6254223e-09,-9.0264396e-10,23.124,17.547,0.88592684,0:09:35
-5.710605e-10,-7.364335e-10,1.0,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,127.0,4.6254223e-09,-9.0264396e-10,8.281,9.437,0.9083858,0:10:21
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,1.0,-4.3139345e-09,1.0,167.0,4.6254223e-09,-9.0264396e-10,25.316,31.109001,0.14095178,0:12:36
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,1.0,1.0,127.0,4.6254223e-09,-9.0264396e-10,8.528,9.222,0.9020798,0:13:12
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,154.0,4.6254223e-09,-9.0264396e-10,0.98899907,1.0140002,0.74956894,0:13:52
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,164.0,4.6254223e-09,-9.0264396e-10,4.6019998,7.265,0.75565255,0:14:17
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,165.0,4.6254223e-09,-9.0264396e-10,7.074,9.907001,0.73936677,0:14:42
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,1.0,-2.2566099e-10,1.0,-4.3139345e-09,1.0,9.1916286e-07,4.6254223e-09,-9.0264396e-10,4.418999,4.522,0.121781275,0:15:15
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,172.0,1.0,-9.0264396e-10,10.494,10.226,0.8217049,0:15:59
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,141.0,4.6254223e-09,1.0,19.381,22.947,0.31886855,0:16:30
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,1.0,1.0,141.0,1.0,-9.0264396e-10,34.479,40.807,0.9036497,0:17:17
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,168.0,4.6254223e-09,-9.0264396e-10,20.916,20.729,0.57115895,0:18:31
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,162.0,4.6254223e-09,-9.0264396e-10,49.731003,67.777,0.56117815,0:19:12
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,175.0,4.6254223e-09,-9.0264396e-10,3.406,3.5359995,0.7577715,0:20:28
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,1.0,1.0,151.0,4.6254223e-09,-9.0264396e-10,20.945,18.93,0.89941275,0:20:58
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,1.0,-4.3139345e-09,1.0,168.0,4.6254223e-09,-9.0264396e-10,41.564,38.346,0.13616294,0:22:13
1.0,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,149.0,4.6254223e-09,-9.0264396e-10,1.3629996,1.9539998,0.9073811,0:23:02
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,1.0,165.0,1.0,-9.0264396e-10,15.347,20.343,0.8328111,0:23:30
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,1.0,2.0,130.0,4.6254223e-09,-9.0264396e-10,12.931,5.7480006,0.8846067,0:24:06
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,131.0,4.6254223e-09,-9.0264396e-10,33.756,34.806,0.4764544,0:24:36
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,122.0,4.6254223e-09,-9.0264396e-10,17.984,20.96,0.4105216,0:25:26
-5.710605e-10,-7.364335e-10,1.1412836e-09,3.9019674e-10,-2.1058902e-10,-2.2566099e-10,7.937908e-10,-4.3139345e-09,2.0,130.0,4.6254223e-09,-9.0264396e-10,26.455,16.228,0.30326995,0:26:03
