p1_ace,p2_ace,p1_break_pt_won,p2_break_pt_won,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,sever,serve_no,p1_net_pt,p2_net_pt,p1_distance_run,p2_distance_run,Predicted_Value
1.0,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,-7.192412e-08,1.6356903e-07,0.6209425
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,2.0,2.0,2.2666786e-09,4.5169912e-09,21.771,15.095,0.67972916
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,27.213999,8.379001,0.64550096
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,2.0,2.2666786e-09,4.5169912e-09,19.954,15.606,0.6254056
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,2.0,2.0,2.2666786e-09,4.5169912e-09,16.035,13.477,0.67960954
-1.1640253e-09,1.0,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,1.0630006,0.7830002,0.5595173
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,2.0,2.2666786e-09,0.99999994,32.617,22.275002,0.5913963
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,2.0,2.2666786e-09,0.99999994,20.82,18.159,0.5897861
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,2.0,1.0,2.2666786e-09,4.5169912e-09,9.099,7.705,0.7016854
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,12.2039995,10.67,0.6549613
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,2.0,2.0,2.2666786e-09,4.5169912e-09,53.201,40.837,0.67106986
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,27.394,16.366,0.63580847
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,2.0,2.0,2.2666786e-09,4.5169912e-09,14.093,13.103,0.61975116
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,1.0,4.5169912e-09,13.09,13.498,0.5814161
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,2.0,1.0,4.5169912e-09,28.111,20.4,0.5784855
1.0,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,0.88100046,0.976,0.6185024
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,4.9449997,5.594,0.6338595
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,2.0,2.2666786e-09,4.5169912e-09,3.7130003,5.7529993,0.6476087
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,2.0,2.0,2.2666786e-09,0.99999994,18.954,15.624,0.6430325
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,2.0,2.0,2.2666786e-09,4.5169912e-09,15.798,13.348,0.6796546
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,2.0,1.0,2.2666786e-09,4.5169912e-09,8.081,5.6759996,0.70276076
-1.1640253e-09,3.6618725e-10,1.0,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,2.0,2.0,2.2666786e-09,4.5169912e-09,17.318,14.242,0.7649723
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,2.0,2.2666786e-09,4.5169912e-09,0.80399984,1.0499994,0.65644455
1.0,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,0.90399927,1.1320001,0.61821765
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,37.417,42.465,0.6107073
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,3.6539993,4.7609997,0.636025
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,2.0,1.0,2.2666786e-09,4.5169912e-09,19.435,14.797,0.699931
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,2.0,2.0,2.2666786e-09,4.5169912e-09,19.89,13.699,0.6803963
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,2.0,2.0,2.2666786e-09,4.5169912e-09,3.5130005,3.794,0.63613623
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,0.99999994,11.337,13.678,0.57277566
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,2.0,2.2666786e-09,4.5169912e-09,16.996,15.316,0.6263884
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,19.789,15.737,0.6317325
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,0.99999994,26.851,25.177,0.5919031
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,2.0,2.2666786e-09,4.5169912e-09,23.015,13.555,0.6269655
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,2.0,2.0,2.2666786e-09,4.5169912e-09,22.237999,14.766,0.68011147
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,52.552002,25.413,0.6532301
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,2.0,1.0,2.2666786e-09,0.99999994,6.842,7.153,0.67098665
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,0.99999994,23.842,31.808,0.58762807
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,0.99999994,17.071,12.389,0.5816545
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,0.99999994,24.274,10.239,0.59422666
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,2.2270002,3.608,0.6388881
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,1.0,2.0,2.2666786e-09,4.5169912e-09,1.8430003,2.4580004,0.68058366
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,6.047,10.685,0.62517655
1.0,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,0.70499986,0.54000014,0.61939794
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,2.0,1.0,2.2666786e-09,4.5169912e-09,23.439,17.12,0.6995204
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,2.0,2.0,2.2666786e-09,4.5169912e-09,17.37,23.198,0.67168313
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,2.0,1.0,2.2666786e-09,4.5169912e-09,30.029,32.825,0.6896497
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,7.9440002,9.515,0.6332175
-1.1640253e-09,1.0,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,3.9320002,5.0199995,0.55586165
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,2.0,2.0,2.2666786e-09,0.99999994,4.6150007,9.311,0.58580023
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,2.0,2.0,2.2666786e-09,4.5169912e-09,26.696,24.034,0.67318994
-1.1640253e-09,3.6618725e-10,1.0,4.040334e-11,1.5598758e-09,0.99999994,4.312417e-09,1.0,2.0,2.0,2.2666786e-09,4.5169912e-09,6.2219996,7.468,0.7658563
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,41.612,40.848,0.61462194
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,2.0,2.2666786e-09,4.5169912e-09,25.521,27.601,0.60835516
1.0,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,0.88399976,1.1020004,0.61828667
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,2.0,1.0,4.5169912e-09,16.262,14.258,0.59695816
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,1.0,2.0,2.2666786e-09,4.5169912e-09,6.513,7.8209996,0.62644976
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,1.0,1.0,2.2666786e-09,4.5169912e-09,37.91,34.67,0.6745364
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,9.382,9.02,0.6255481
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,2.0,2.2666786e-09,4.5169912e-09,9.667,10.946,0.63583845
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,2.144,3.3300002,0.6393508
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.0,-1.7491067e-10,0.99999994,7.0700734e-09,1.0,2.0,2.2666786e-09,4.5169912e-09,2.033,1.5120002,0.69179904
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,7.757,10.554,0.62420154
-1.1640253e-09,1.0,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,1.13,1.1659995,0.55911773
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,25.608,27.487,0.6362837
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,2.0,2.0,2.2666786e-09,4.5169912e-09,8.814,8.1779995,0.68252814
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,18.263,17.453,0.6480088
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,0.99999994,8.715,8.68,0.5707774
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,2.0,2.0,1.0,4.5169912e-09,30.959,17.875,0.56312627
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,15.58,14.027,0.63763696
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,1.0,1.0,1.0,4.5169912e-09,20.464,23.632,0.5848767
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,13.036,17.747,0.63363826
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,1.0,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,1.0,2.0,2.2666786e-09,4.5169912e-09,11.378,13.475,0.5651603
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,2.0,2.2666786e-09,0.99999994,13.759,15.471,0.5898681
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,8.415999,9.397,0.6336174
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,6.6039996,5.9759994,0.63709825
-1.1640253e-09,1.0,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,0.8639993,0.62700003,0.55964136
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,4.7960005,5.547,0.6340283
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,5.5560007,6.3649993,0.6322735
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,3.0800009,4.3119993,0.63716084
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,1.0,4.5169912e-09,4.8240004,5.292,0.59677255
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,2.0,1.0,4.5169912e-09,16.877,13.471,0.59696394
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,0.99999994,32.377,25.395,0.6010528
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,2.0,2.0,2.2666786e-09,0.99999994,10.937,13.715,0.57776326
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,0.99999994,4.312417e-09,1.0,2.0,2.0,2.2666786e-09,4.5169912e-09,1.3059996,1.1870004,0.73577845
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,0.99999994,10.783999,12.025,0.57248354
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,3.7230005,3.2930005,0.6402968
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,2.0,1.0,1.0,4.5169912e-09,18.331,16.526,0.59355867
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,1.0,4.5169912e-09,23.604,25.449,0.5677831
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,1.0,4.5169912e-09,15.911,12.712,0.58091754
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,1.0,4.5169912e-09,5.3450003,4.7129993,0.5967343
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,12.567,10.184,0.643288
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,1.0,4.5169912e-09,8.101,6.894,0.59184235
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,10.036,10.028,0.63363266
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,2.0,2.2666786e-09,4.5169912e-09,5.5840006,4.5510006,0.6410769
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,6.979,5.7250004,0.63760924
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,2.0,2.2666786e-09,4.5169912e-09,7.71,7.5979996,0.6372968
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,5.3080006,4.741,0.6384221
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,7.386,7.4789996,0.6293291
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,16.885,17.952,0.63271
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.0,-1.7491067e-10,0.99999994,7.0700734e-09,1.0,2.0,2.2666786e-09,4.5169912e-09,0.8699998,1.0509998,0.6916785
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,2.0,2.2666786e-09,4.5169912e-09,5.075,3.7500002,0.6491724
1.0,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,0.74199957,0.8100006,0.6189094
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,1.0,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,1.0,2.0,2.2666786e-09,4.5169912e-09,9.209,9.077,0.57133
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,17.337,19.353,0.6450089
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,1.0,2.0,2.0,2.2666786e-09,4.5169912e-09,10.096,6.5629992,0.68426824
-1.1640253e-09,1.0,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,1.703,1.1960002,0.5592141
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,2.5300007,2.5690005,0.64137655
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,2.0,2.0,2.2666786e-09,4.5169912e-09,16.101,13.435,0.6191447
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,1.0,2.0,2.2666786e-09,4.5169912e-09,7.4700003,7.468,0.6263826
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,2.0,2.2666786e-09,4.5169912e-09,13.612,15.753,0.62789243
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,2.0,2.2666786e-09,4.5169912e-09,18.237,18.471,0.6219639
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,2.0,1.0,4.5169912e-09,12.195,8.484,0.6069514
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,8.374,8.0460005,0.62777525
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,7.7260003,5.3409996,0.6384748
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,2.0,2.0,2.2666786e-09,4.5169912e-09,11.549,9.721,0.62445253
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,13.677,17.098,0.62658125
-1.1640253e-09,1.0,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,2.0,1.0,2.2666786e-09,4.5169912e-09,0.887,1.0310003,0.5592093
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,2.0,1.0,4.5169912e-09,6.847,3.4629996,0.61735207
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,0.82700056,0.7500002,0.64436346
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.0,-1.7491067e-10,0.99999994,7.0700734e-09,1.0,2.0,2.2666786e-09,4.5169912e-09,1.3850001,1.193,0.6917589
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,0.99999994,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,10.0199995,11.446,0.64221144
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,1.0,4.5169912e-09,25.977999,27.028,0.5670215
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,1.0,4.5169912e-09,11.803,9.854,0.58574194
-1.1640253e-09,3.6618725e-10,-5.7127253e-10,4.040334e-11,1.5598758e-09,-1.7491067e-10,4.312417e-09,7.0700734e-09,1.0,1.0,2.2666786e-09,4.5169912e-09,3.611,4.064,0.6370586
